player_id,pass_ec_mean,pass_ec_std,xthreat_ec_mean,xthreat_ec_std,difference_ec_mean,difference_ec_std,player_team,player_minute,player_position,player_name
178866,0.2971625138253624,0.1323608384720149,0.1290100973574315,0.2122797722924891,-0.1681524164679308,0.1633751694299167,Cádiz,330,defender,Jorge Meré
550816,0.3111402895567904,0.0541424107632865,0.06676844122068,0.1007927612829741,-0.2443718483361103,0.0905244348603281,Sevilla,508,defender,Kike Salas
65807,0.3114058242323279,0.0642705159533041,0.0326976820400823,0.0803320272778801,-0.2787081421922455,0.0743895237359063,Atlético de Madrid,724,defender,Stefan Savic
441175,0.3007274348785485,0.0666452797246846,0.1183059226820207,0.122942678295492,-0.1824215121965278,0.1200818936691375,Rayo Vallecano,1008,midfielder,Pathé Ciss
224965,0.0664980645438206,0.0324219324845526,0.0100215103375599,0.0086619763629165,-0.0564765542062606,0.0297952496000956,Real Madrid,720,goalkeeper,Andriy Lunin
215979,0.4043899012832816,0.0829416796369243,0.0041119248190322,0.0031662025673751,-0.4002779764642494,0.0816454724350153,Villarreal,478,defender,Matteo Gabbia
112994,0.3586300126439562,0.0965843937663792,0.2934192511230558,0.2476597181732742,-0.0652107615209004,0.2310649865093854,Cádiz,643,midfielder,Rubén Sobrino
76012,0.3339941617682205,0.0693059851592085,0.2180312636607233,0.1104922608205294,-0.1159628981074971,0.0721648801545725,Athletic Club,321,midfielder,Iker Muniain
184028,0.2437017986932518,0.0611039432510765,0.1895841239441619,0.1655745430702415,-0.0541176747490899,0.1739830817069246,Celta de Vigo,432,midfielder,Franco Cervi
61316,0.1220713495599377,0.0437054076481725,0.4460356213043153,0.2118538264530092,0.3239642717443776,0.2101666789496539,Real Madrid,873,striker,Joselu
221586,0.36820571557412,0.0802067541640986,0.2705466370571377,0.2038370568097084,-0.0976590785169823,0.1985756224209012,Atlético de Madrid,917,defender,Nahuel Molina
176414,0.2770830733427987,0.0796094058001597,0.2399192299475866,0.185873806272951,-0.0371638433952121,0.2378487085143983,Celta de Vigo,1128,midfielder,Luca de la Torre
440593,0.3167101394170357,0.105171839405949,0.0250977006222641,0.0850777077349461,-0.2916124387947716,0.153917369218084,Athletic Club,1606,defender,Aitor Paredes
471138,0.2942762492179528,0.0919631010204357,0.4292602882354137,0.2346905064040045,0.134984039017461,0.269624572839071,Real Sociedad,897,midfielder,Ander Barrenetxea
465599,0.2625803489881954,0.1080815819298435,0.0607483360529494,0.0764213337374722,-0.2018320129352459,0.1425406547994057,Villarreal,723,defender,Adrià Alti
469402,0.3785602600424813,0.0860923652540926,0.0891390261400008,0.1729814833586285,-0.2894212339024806,0.166637023061166,Almería,1309,defender,Edgar González
167432,0.2992293932155482,0.0405358422597322,0.1377861357020629,0.0821780312096072,-0.1614432575134853,0.1188101018693561,Las Palmas,229,defender,Daley Sinkgraven
428399,0.2114128742454336,0.0520978535810381,0.4635637470253037,0.1800078560155815,0.25215087277987,0.1936781105685797,Atlético de Madrid,1007,striker,João Félix
215792,0.2704696948981854,0.0695933403388108,0.0463739481729856,0.1035481174394812,-0.2240957467251998,0.1303727403027478,Alavés,948,defender,Aleksandar Sedlar
44989,0.4177241158076047,0.0378961110925758,0.0317687497839152,0.0351184832120472,-0.3859553660236895,0.0352873684204576,Real Madrid,1210,midfielder,Toni Kroos
504045,0.2420002617413036,0.0710241514539685,0.4073707956511641,0.1805020315388251,0.1653705339098604,0.170191987949103,Alavés,272,midfielder,Xeber Alkain
105571,0.3242139139250282,0.0744168791432915,0.1136747203268641,0.2051042001634863,-0.210539193598164,0.1888793895809316,Mallorca,713,defender,Antonio Raíllo
488040,0.2784639720465227,0.0993732518830173,0.0701116972196248,0.0906649288151383,-0.2083522748268978,0.1099835821249893,Alavés,1086,defender,Rafa Marín
235227,0.2928599398892929,0.0792482773583324,0.1737274996556832,0.1309206254688289,-0.1191324402336096,0.1142209479387281,Alavés,1613,defender,Andoni Gorosabel
58792,0.2972600854497382,0.0772213520471533,0.1965113634140512,0.1213741231715295,-0.100748722035687,0.1069505416929871,Mallorca,954,defender,Jaume Costa
59062,0.3390028792697485,0.0772365734918547,0.2384452602211397,0.1213797406664808,-0.1005576190486087,0.1725190392984101,Athletic Club,1165,defender,Óscar De Marcos
219000,0.1480880527870186,0.0726278372197033,0.4472761133601973,0.2525401985678777,0.2991880605731787,0.254440048046885,Real Sociedad,1238,striker,Mikel Oyarzabal
454883,0.3927367360057759,0.0326871405759675,0.1343936450857075,0.0615793712166997,-0.2583430909200683,0.0294244926040359,Almería,225,defender,Álex Centelles
176189,0.1291555515547454,0.0401311214914565,0.519392162643156,0.3191295147833694,0.3902366110884106,0.3337447869845232,Real Sociedad,406,striker,Carlos Fernández
220688,0.340096138015193,0.0934755229354704,0.3608126555055732,0.2437043100424355,0.02071651749038,0.2672911168337639,Getafe,1070,midfielder,Mason Greenwood
52538,0.3382694527035007,0.0533973328303523,0.0803507675744174,0.0818048251570412,-0.2579186851290832,0.1296858808763577,Sevilla,459,midfielder,Fernando
500745,0.2269179696775308,0.0690999846453565,0.324688300894399,0.357765573396468,0.0977703312168682,0.2903117737424696,Real Betis,570,midfielder,Abde Ezzalzouli
167742,0.3486929140790267,0.0856962669811114,0.0577193571679936,0.048943241979405,-0.2909735569110331,0.1187666961326397,Getafe,631,midfielder,Luis Milla
588993,0.3125980875211924,0.0367999624088005,0.2024841544107423,0.1273820871906597,-0.11011393311045,0.164067772051714,Villarreal,237,defender,Carlos Romero
