codigo	tipo	equipo	player	x	y	min	sec	period	partido	nombre_equipo	nombre_jugador	outcome	fase	tipo	end_x	end_y	extra
50	me_roban_balon	184	441175	55.5	17.1	69	1	2	2372222	Rayo Vallecano	Pathé Ciss	0	0	0	0	0	0
7	entrada	1564	432838	44.5	82.9	69	1	2	2372222	Almería	Luis Suárez	0	0	0	0	0	0
1	pase	184	94756	53.7	4.3	69	2	2	2372222	Rayo Vallecano	Salvi Sánchez	1	0	0	30.1	33.7	0
1	pase	184	89399	29.3	38.2	69	6	2	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	30.3	85.3	0
1	pase	184	77359	30.2	89.1	69	9	2	2372222	Rayo Vallecano	Florian Lejeune	1	0	0	37	96	0
1	pase	184	178424	38.9	95.8	69	12	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	25	92.8	0
1	pase	184	77359	27.2	81.9	69	16	2	2372222	Rayo Vallecano	Florian Lejeune	1	0	0	35.5	66.5	0
1	pase	184	434078	35.9	66.5	69	17	2	2372222	Rayo Vallecano	Isi Palazón	1	0	0	42.6	77.7	0
1	pase	184	433161	42.9	77.7	69	19	2	2372222	Rayo Vallecano	Óscar Valentín	1	0	0	56.4	94.2	0
1	pase	184	178424	61.4	90.6	69	24	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	64	81.7	0
1	pase_fallado	184	434078	89.6	91.5	69	31	2	2372222	Rayo Vallecano	Isi Palazón	0	0	0	91.9	12.5	0
49	recuperacion_balon	1564	220871	7.7	84.8	69	35	2	2372222	Almería	Sergio Akieme	1	0	0	0	0	0
83	sin_identificar	184	94756	95.9	6.7	69	41	2	2372222	Rayo Vallecano	Salvi Sánchez	0	0	0	0	0	0
45	regate_recibido	184	94756	91.6	5.3	69	42	2	2372222	Rayo Vallecano	Salvi Sánchez	0	0	0	0	0	0
3	regate_conseguido	1564	220871	8.4	94.7	69	42	2	2372222	Almería	Sergio Akieme	1	0	0	0	0	0
1	pase_fallado	1564	220871	11.4	94.5	69	44	2	2372222	Almería	Sergio Akieme	0	0	0	38.6	89.1	0
8	pase_cortado	184	89399	59.5	11	69	46	2	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	0	0	0
49	recuperacion_balon	184	433161	62.1	34.8	69	48	2	2372222	Rayo Vallecano	Óscar Valentín	1	0	0	0	0	0
1	pase	184	433161	62.1	34.8	69	48	2	2372222	Rayo Vallecano	Óscar Valentín	1	0	0	66.7	24.6	0
1	pase	184	441175	69.3	17.6	69	51	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	76.7	5.4	0
1	pase	184	94756	79.4	5.1	69	54	2	2372222	Rayo Vallecano	Salvi Sánchez	1	0	0	72.8	12	0
1	pase	184	441175	69.7	12.7	69	57	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	74.6	5.2	0
1	pase	184	94756	76.5	6.9	69	59	2	2372222	Rayo Vallecano	Salvi Sánchez	1	0	0	81	3.8	0
1	pase	184	97624	81.4	3.8	69	59	2	2372222	Rayo Vallecano	Iván Balliu	1	0	0	68	7.6	0
1	pase	184	441175	69.3	12.3	70	4	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	60.2	95.5	0
1	pase	184	178424	61.2	94.8	70	10	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	45.3	86.8	0
1	pase	184	433161	44.6	81.2	70	12	2	2372222	Rayo Vallecano	Óscar Valentín	1	0	0	42.4	64.7	0
1	pase	184	77359	44.5	54.7	70	16	2	2372222	Rayo Vallecano	Florian Lejeune	1	0	0	42.2	31	0
1	pase	184	89399	44.8	28.4	70	19	2	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	56.9	30.1	0
1	pase	184	434078	55.4	32.1	70	22	2	2372222	Rayo Vallecano	Isi Palazón	1	0	0	40.2	86.6	0
1	pase	184	433161	42.4	78.4	70	28	2	2372222	Rayo Vallecano	Óscar Valentín	1	0	0	33.3	65.4	0
1	pase	184	77359	33.5	66.5	70	30	2	2372222	Rayo Vallecano	Florian Lejeune	1	0	0	47	41.7	0
1	pase	184	434078	47.7	34.8	70	34	2	2372222	Rayo Vallecano	Isi Palazón	1	0	0	41.8	12.1	0
1	pase	184	89399	41.8	12.1	70	36	2	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	57.3	4.9	0
1	pase	184	97624	57.3	4.9	70	37	2	2372222	Rayo Vallecano	Iván Balliu	1	0	0	41.1	12.3	0
1	pase	184	89399	41.1	13	70	40	2	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	45.5	30.1	0
1	pase	184	441175	53.6	31.5	70	43	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	69.1	91.5	0
1	pase	184	178424	70.7	93.3	70	46	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	95.2	72.1	0
1	pase	184	165682	97.6	74	70	50	2	2372222	Rayo Vallecano	Álvaro García	1	0	0	92.4	55.1	0
61	toco_balon	184	449300	92.4	55.3	70	50	2	2372222	Rayo Vallecano	Randy Nteka	1	0	0	0	0	0
12	despeje	1564	220871	8.2	48.8	70	52	2	2372222	Almería	Sergio Akieme	1	0	0	6.6	45.2	0
12	despeje	1564	562720	4.8	46.4	70	52	2	2372222	Almería	Marc Pubill	1	0	0	14.4	66.4	0
15	disparo_parado	184	434078	81.3	31.6	70	57	2	2372222	Rayo Vallecano	Isi Palazón	1	22	0	0	0	0
10	parada	1564	210977	9	56.5	70	57	2	2372222	Almería	Srdjan Babic	1	0	0	0	0	0
1	pase_fallado	184	434078	84.8	30.1	70	58	2	2372222	Rayo Vallecano	Isi Palazón	0	0	0	88.6	26.8	0
49	recuperacion_balon	1564	132161	11.8	68.2	70	59	2	2372222	Almería	Adri Embarba	1	0	0	0	0	0
1	pase	1564	132161	11.8	68.2	71	0	2	2372222	Almería	Adri Embarba	1	0	0	12.5	61.8	0
83	sin_identificar	184	449300	87.3	42.8	71	1	2	2372222	Rayo Vallecano	Randy Nteka	1	0	0	0	0	0
1	pase	1564	463170	12.5	61.8	71	1	2	2372222	Almería	Iddrisu Baba	1	0	0	43.5	72.1	0
61	toco_balon	1564	432838	43.5	72.1	71	6	2	2372222	Almería	Luis Suárez	0	0	0	0	0	0
49	recuperacion_balon	184	433161	55.7	44.9	71	7	2	2372222	Rayo Vallecano	Óscar Valentín	1	0	0	0	0	0
1	pase	184	433161	59.2	20.8	71	10	2	2372222	Rayo Vallecano	Óscar Valentín	1	0	0	57.1	6.3	0
1	pase	184	97624	58.3	4.5	71	11	2	2372222	Rayo Vallecano	Iván Balliu	1	0	0	67.6	3.3	0
4	falta_recibida	184	449300	68.8	7	71	12	2	2372222	Rayo Vallecano	Randy Nteka	1	0	152	0	0	0
4	falta_cometida	1564	463170	31.2	93	71	12	2	2372222	Almería	Iddrisu Baba	0	0	152	0	0	0
1	pase	184	97624	71.5	5.8	71	49	2	2372222	Rayo Vallecano	Iván Balliu	1	0	0	63.6	9.6	0
1	pase	184	434078	62.2	10.1	71	52	2	2372222	Rayo Vallecano	Isi Palazón	1	0	0	73.9	92.2	0
3	regate_conseguido	184	178424	76.8	92	71	57	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	0	0	0
45	regate_recibido	1564	433952	23.2	8	71	57	2	2372222	Almería	Largie Ramazani	0	0	0	0	0	0
1	pase	184	178424	75.6	92.6	72	1	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	70.5	88.4	0
1	pase	184	165682	71.7	86.8	72	3	2	2372222	Rayo Vallecano	Álvaro García	1	0	0	62.6	74.5	0
1	pase	184	433161	61.2	74.1	72	5	2	2372222	Rayo Vallecano	Óscar Valentín	1	0	0	67.5	69	0
50	me_roban_balon	184	441175	68.2	59	72	8	2	2372222	Rayo Vallecano	Pathé Ciss	0	0	0	0	0	0
7	entrada	1564	493344	31.8	41	72	8	2	2372222	Almería	Sergio Arribas	1	0	0	0	0	0
49	recuperacion_balon	1564	233681	27.9	49.6	72	9	2	2372222	Almería	Lucas Robertone	1	0	0	0	0	0
1	pase_fallado	1564	233681	31.4	49	72	10	2	2372222	Almería	Lucas Robertone	0	0	0	34.1	63.6	0
8	pase_cortado	184	434078	67.6	35.3	72	11	2	2372222	Rayo Vallecano	Isi Palazón	1	0	0	0	0	0
5	balon_fuera	184	178424	79.7	0	72	14	2	2372222	Rayo Vallecano	Alfonso Espino	0	0	347	0	0	0
5	balon_fuera	1564	233681	20.3	100	72	14	2	2372222	Almería	Lucas Robertone	1	0	347	0	0	0
1	pase	1564	220871	20.5	100	72	39	2	2372222	Almería	Sergio Akieme	1	0	0	27.6	86.2	0
1	pase	1564	132161	27.6	86.2	72	39	2	2372222	Almería	Adri Embarba	1	0	0	20.7	95.6	0
1	pase	1564	220871	19.4	91.4	72	42	2	2372222	Almería	Sergio Akieme	1	0	0	7.4	73.6	0
1	pase	1564	210977	7.4	72.4	72	44	2	2372222	Almería	Srdjan Babic	1	0	0	4.3	45.5	0
1	pase	1564	76611	10.9	32.1	72	59	2	2372222	Almería	Diego Mariño	1	0	0	13.5	82.6	0
1	pase	1564	220871	31.3	72	73	9	2	2372222	Almería	Sergio Akieme	1	0	0	29.8	55.5	0
1	pase	1564	210977	31.4	49.4	73	12	2	2372222	Almería	Srdjan Babic	1	0	0	32.9	28.8	0
1	pase	1564	469402	33.6	28.2	73	15	2	2372222	Almería	Edgar González	1	0	0	36.8	12.6	0
1	pase	1564	463170	36.8	12.6	73	16	2	2372222	Almería	Iddrisu Baba	1	0	0	30.4	30.6	0
1	pase	1564	469402	30.3	32.2	73	19	2	2372222	Almería	Edgar González	1	0	0	30.6	60.8	0
1	pase	1564	210977	47.4	75.7	73	25	2	2372222	Almería	Srdjan Babic	1	0	0	91.4	86.8	0
1	pase	1564	432838	89.9	83.3	73	34	2	2372222	Almería	Luis Suárez	1	0	0	72.6	57.2	0
1	pase	1564	233681	72.9	56.4	73	37	2	2372222	Almería	Lucas Robertone	1	0	0	72.9	26.8	0
1	pase	1564	562720	72.9	26.8	73	39	2	2372222	Almería	Marc Pubill	1	0	0	86.9	51.8	0
13	ocasion_fuera	1564	493344	86.9	51.9	73	40	2	2372222	Almería	Sergio Arribas	1	22	0	0	0	0
5	balon_fuera	184	178424	0	36.3	73	42	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	346	0	0	0
5	balon_fuera	1564	493344	100	63.7	73	42	2	2372222	Almería	Sergio Arribas	0	0	346	0	0	0
1	pase	184	94878	4.4	52.7	74	7	2	2372222	Rayo Vallecano	Stole Dimitrievski	1	0	0	60	29.9	0
44	duelo_aereo	184	449300	58.1	27.8	74	10	2	2372222	Rayo Vallecano	Randy Nteka	1	0	0	0	0	0
44	duelo_aereo	1564	233681	41.9	72.2	74	10	2	2372222	Almería	Lucas Robertone	0	0	0	0	0	0
1	pase	184	449300	60.6	28.8	74	10	2	2372222	Rayo Vallecano	Randy Nteka	1	0	0	46.1	31.9	0
1	pase	184	441175	46.4	31.9	74	13	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	50.1	52.9	0
4	falta_recibida	184	434078	46.4	54	74	15	2	2372222	Rayo Vallecano	Isi Palazón	1	0	152	0	0	265
4	falta_cometida	1564	463170	53.6	46	74	15	2	2372222	Almería	Iddrisu Baba	0	0	152	0	0	265
1	pase	184	441175	46.8	56.2	74	31	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	42.4	77.5	0
1	pase	184	433161	41.3	75.7	74	34	2	2372222	Rayo Vallecano	Óscar Valentín	1	0	0	15.2	47.6	0
1	pase	184	94878	15.2	46.2	74	40	2	2372222	Rayo Vallecano	Stole Dimitrievski	1	0	0	35.2	94	0
1	pase	184	178424	35.2	93.7	74	43	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	20.6	82.3	0
1	pase	184	77359	18.9	77.7	74	46	2	2372222	Rayo Vallecano	Florian Lejeune	1	0	0	7.6	52.7	0
1	pase	184	94878	9.8	44.4	74	53	2	2372222	Rayo Vallecano	Stole Dimitrievski	1	0	0	11.9	29.2	0
1	pase	184	89399	13.2	25.4	74	57	2	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	56.8	17.6	0
61	toco_balon	184	449300	61.1	15	75	1	2	2372222	Rayo Vallecano	Randy Nteka	0	0	0	0	0	0
4	falta_recibida	1564	132161	40.8	84.2	75	2	2	2372222	Almería	Adri Embarba	1	0	152	0	0	265
4	falta_cometida	184	449300	59.2	15.8	75	2	2	2372222	Rayo Vallecano	Randy Nteka	0	0	152	0	0	265
18	cambio_jugador_fuera	1564	463170	20	10.6	76	46	2	2372222	Almería	Iddrisu Baba	1	0	0	0	0	0
19	cambio_jugador_dentro	1564	195457	20	10.6	76	46	2	2372222	Almería	Melero	1	0	0	0	0	0
18	cambio_jugador_fuera	1564	233681	20	10.6	76	56	2	2372222	Almería	Lucas Robertone	1	0	0	0	0	0
19	cambio_jugador_dentro	1564	476412	20	10.6	76	56	2	2372222	Almería	Dion Lopy	1	0	0	0	0	0
1	pase	1564	210977	38.9	66.4	77	22	2	2372222	Almería	Srdjan Babic	1	0	0	44.4	49.3	0
1	pase	1564	195457	43.9	48.1	77	25	2	2372222	Almería	Melero	1	0	0	47	25.5	0
1	pase	1564	476412	46.3	27.6	77	29	2	2372222	Almería	Dion Lopy	1	0	0	40.6	66.3	0
1	pase	1564	210977	42.8	70.5	77	33	2	2372222	Almería	Srdjan Babic	1	0	0	62.9	96.2	0
1	pase	1564	220871	61.4	88.6	77	38	2	2372222	Almería	Sergio Akieme	1	0	0	51.9	75.1	0
1	pase	1564	210977	54.9	72.7	77	41	2	2372222	Almería	Srdjan Babic	1	0	0	45.3	47.3	0
1	pase	1564	469402	46	46.1	77	44	2	2372222	Almería	Edgar González	1	0	0	59.8	29.7	0
1	pase	1564	493344	58.8	27.1	77	46	2	2372222	Almería	Sergio Arribas	1	0	0	44.8	27.6	0
1	pase	1564	469402	45	27.7	77	48	2	2372222	Almería	Edgar González	1	0	0	52.3	15.6	0
1	pase	1564	493344	53.4	15.6	77	50	2	2372222	Almería	Sergio Arribas	1	0	0	62	2.9	0
1	pase	1564	562720	65.6	3.4	77	54	2	2372222	Almería	Marc Pubill	1	0	0	73.8	13.7	0
3	regate_fallado	1564	433952	74.8	13.7	77	55	2	2372222	Almería	Largie Ramazani	0	0	0	0	0	0
7	entrada	184	178424	25.2	86.3	77	55	2	2372222	Rayo Vallecano	Alfonso Espino	0	0	0	0	0	0
1	pase	1564	433952	72.9	8.5	77	58	2	2372222	Almería	Largie Ramazani	1	0	0	72.7	19.1	0
83	sin_identificar	184	433161	32.6	86.4	77	59	2	2372222	Rayo Vallecano	Óscar Valentín	0	0	0	0	0	0
1	pase	1564	493344	68.2	29.7	78	1	2	2372222	Almería	Sergio Arribas	1	0	0	73.8	55.3	0
1	pase	1564	132161	72.9	52.6	78	2	2	2372222	Almería	Adri Embarba	1	0	0	80.2	75.8	0
45	regate_recibido	184	94756	13.4	26.2	78	6	2	2372222	Rayo Vallecano	Salvi Sánchez	0	0	0	0	0	0
3	regate_conseguido	1564	220871	86.6	73.8	78	6	2	2372222	Almería	Sergio Akieme	1	0	0	0	0	0
15	disparo_parado	1564	220871	86.1	67.2	78	7	2	2372222	Almería	Sergio Akieme	1	22	0	0	0	0
10	parada	184	94878	2.7	46.4	78	8	2	2372222	Rayo Vallecano	Stole Dimitrievski	1	0	0	0	0	0
61	toco_balon	1564	220871	92	91.8	78	11	2	2372222	Almería	Sergio Akieme	0	0	0	0	0	0
5	balon_fuera	184	97624	6.4	0	78	13	2	2372222	Rayo Vallecano	Iván Balliu	1	0	347	0	0	0
5	balon_fuera	1564	220871	93.6	100	78	13	2	2372222	Almería	Sergio Akieme	0	0	347	0	0	0
1	pase_fallado	184	97624	13.1	0	78	36	2	2372222	Rayo Vallecano	Iván Balliu	0	0	0	36.9	14.3	0
1	pase	1564	476412	60.6	77.8	78	39	2	2372222	Almería	Dion Lopy	1	0	0	55.6	89.3	0
49	recuperacion_balon	1564	210977	54.5	87.2	78	41	2	2372222	Almería	Srdjan Babic	1	0	0	0	0	0
1	pase	1564	210977	54.5	87.2	78	41	2	2372222	Almería	Srdjan Babic	1	0	0	61.1	93.5	0
1	pase	1564	220871	62	93.6	78	44	2	2372222	Almería	Sergio Akieme	1	0	0	74.8	78.4	0
1	pase	1564	132161	75.1	77.9	78	46	2	2372222	Almería	Adri Embarba	1	0	0	79.6	76.6	0
1	pase	1564	432838	88.9	75.3	78	49	2	2372222	Almería	Luis Suárez	1	0	0	86.1	5	0
1	pase_fallado	1564	433952	90.4	11.6	78	57	2	2372222	Almería	Largie Ramazani	0	0	0	91.6	14.1	0
12	despeje	184	178424	11.5	84.8	78	57	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	0	0	0
5	balon_fuera	184	178424	12.4	100	79	0	2	2372222	Rayo Vallecano	Alfonso Espino	0	0	347	0	0	0
5	balon_fuera	1564	433952	87.6	0	79	0	2	2372222	Almería	Largie Ramazani	1	0	347	0	0	0
1	pase	1564	562720	86.5	0	79	6	2	2372222	Almería	Marc Pubill	1	0	0	64.1	11.6	0
1	pase	1564	469402	64.1	11.6	79	8	2	2372222	Almería	Edgar González	1	0	0	67.7	4.9	0
1	pase	1564	476412	68	4.9	79	10	2	2372222	Almería	Dion Lopy	1	0	0	71.5	15.3	0
1	pase	1564	433952	75.1	18.8	79	12	2	2372222	Almería	Largie Ramazani	1	0	0	75	28.6	0
1	pase	1564	493344	75.4	31.6	79	14	2	2372222	Almería	Sergio Arribas	1	0	0	85.2	47.8	0
61	toco_balon	1564	132161	85.2	47.8	79	14	2	2372222	Almería	Adri Embarba	0	0	0	0	0	0
12	despeje	184	77359	13.7	59.6	79	15	2	2372222	Rayo Vallecano	Florian Lejeune	1	0	0	41.3	65.9	0
1	pase	1564	210977	61.5	36.4	79	20	2	2372222	Almería	Srdjan Babic	1	0	0	54.9	22.1	0
1	pase	1564	469402	54.9	22.1	79	21	2	2372222	Almería	Edgar González	1	0	0	64.3	3.5	0
1	pase	1564	562720	64.3	3.5	79	24	2	2372222	Almería	Marc Pubill	1	0	0	64.3	11.7	0
1	pase	1564	476412	63.5	9.2	79	27	2	2372222	Almería	Dion Lopy	1	0	0	55.2	46.9	0
1	pase	1564	210977	73.8	66.4	79	33	2	2372222	Almería	Srdjan Babic	1	0	0	78	82.3	0
1	pase	1564	220871	75	81.5	79	37	2	2372222	Almería	Sergio Akieme	1	0	0	71	53.3	0
13	ocasion_fuera	1564	476412	70.9	49.6	79	39	2	2372222	Almería	Dion Lopy	1	22	0	0	0	0
5	balon_fuera	184	441175	0	66.6	79	41	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	346	0	0	0
5	balon_fuera	1564	476412	100	33.4	79	41	2	2372222	Almería	Dion Lopy	0	0	346	0	0	0
1	pase	184	94878	4.4	50.4	80	1	2	2372222	Rayo Vallecano	Stole Dimitrievski	1	0	0	22.4	83.9	0
1	pase	184	77359	22.4	83.9	80	2	2	2372222	Rayo Vallecano	Florian Lejeune	1	0	0	30	94.6	0
1	pase	184	178424	29.9	99.3	80	4	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	11.7	81.4	0
1	pase_fallado	184	77359	21.6	87.3	80	6	2	2372222	Rayo Vallecano	Florian Lejeune	0	0	0	69	97.3	0
49	recuperacion_balon	1564	562720	34.5	2.2	80	11	2	2372222	Almería	Marc Pubill	1	0	0	0	0	0
1	pase	1564	562720	34.5	2.3	80	12	2	2372222	Almería	Marc Pubill	1	0	0	36.4	15.8	0
1	pase	1564	469402	36.4	21	80	15	2	2372222	Almería	Edgar González	1	0	0	43.9	20.7	0
1	pase	1564	476412	41	31.9	80	18	2	2372222	Almería	Dion Lopy	1	0	0	31.8	28.3	0
1	pase_fallado	1564	469402	33.6	31	80	21	2	2372222	Almería	Edgar González	0	0	0	46.1	30.9	0
49	recuperacion_balon	184	433161	56.8	73	80	23	2	2372222	Rayo Vallecano	Óscar Valentín	1	0	0	0	0	0
1	pase	184	433161	56.8	73	80	23	2	2372222	Rayo Vallecano	Óscar Valentín	1	0	0	59.7	67.8	0
1	pase	184	434078	56.7	63.5	80	24	2	2372222	Rayo Vallecano	Isi Palazón	1	0	0	74.8	53.2	0
15	disparo_parado	184	449300	80.6	53.3	80	28	2	2372222	Rayo Vallecano	Randy Nteka	1	22	0	0	0	0
10	parada	1564	469402	17.3	47.1	80	28	2	2372222	Almería	Edgar González	1	0	0	0	0	0
12	despeje	1564	469402	17.4	43.6	80	31	2	2372222	Almería	Edgar González	1	0	0	29.1	37.9	0
1	pase	184	434078	70.8	64.3	80	33	2	2372222	Rayo Vallecano	Isi Palazón	1	0	0	77	78.3	0
1	pase	184	165682	75.2	77.5	80	36	2	2372222	Rayo Vallecano	Álvaro García	1	0	0	68.9	70.1	0
1	pase	184	434078	68.8	72.8	80	37	2	2372222	Rayo Vallecano	Isi Palazón	1	0	0	70.4	92.8	0
1	pase	184	178424	70.2	94.2	80	39	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	46.5	69.9	0
1	pase	184	433161	46	67.4	80	42	2	2372222	Rayo Vallecano	Óscar Valentín	1	0	0	41.2	23	0
1	pase	184	89399	40.5	20.8	80	46	2	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	60	4.7	0
1	pase	184	97624	59.7	5.4	80	50	2	2372222	Rayo Vallecano	Iván Balliu	1	0	0	81.5	6	0
1	pase	184	441175	95.8	18.8	80	55	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	77.1	86.6	0
3	regate_conseguido	184	178424	86.4	82.8	81	1	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	0	0	0
45	regate_recibido	1564	433952	13.6	17.2	81	1	2	2372222	Almería	Largie Ramazani	0	0	0	0	0	0
15	disparo_parado	184	178424	87	73.9	81	3	2	2372222	Rayo Vallecano	Alfonso Espino	1	22	0	0	0	0
10	parada	1564	195457	8.6	34.1	81	4	2	2372222	Almería	Melero	1	0	0	0	0	0
6	corner	184	178424	92	74.2	81	6	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	0	0	0
6	corner	1564	195457	8	25.8	81	6	2	2372222	Almería	Melero	0	0	0	0	0	0
18	cambio_jugador_fuera	184	449300	99.5	99.5	81	47	2	2372222	Rayo Vallecano	Randy Nteka	1	0	0	0	0	0
19	cambio_jugador_dentro	184	48847	99.5	99.5	81	47	2	2372222	Rayo Vallecano	Radamel Falcao	1	0	0	0	0	0
1	pase_fallado	184	165682	99.5	99.5	81	58	2	2372222	Rayo Vallecano	Álvaro García	0	0	0	84.6	45.7	0
61	toco_balon	1564	433952	18.8	58.7	82	0	2	2372222	Almería	Largie Ramazani	1	0	0	0	0	0
4	falta_recibida	1564	493344	25	57	82	2	2	2372222	Almería	Sergio Arribas	1	0	152	0	0	265
4	falta_cometida	184	433161	75	43	82	2	2	2372222	Rayo Vallecano	Óscar Valentín	0	0	152	0	0	265
18	cambio_jugador_fuera	1564	433952	24.6	58.8	82	22	2	2372222	Almería	Largie Ramazani	1	0	0	0	0	0
19	cambio_jugador_dentro	1564	539673	24.6	58.8	82	22	2	2372222	Almería	Marko Milovanovic	1	0	0	0	0	0
1	pase	1564	210977	24.6	58.8	82	36	2	2372222	Almería	Srdjan Babic	1	0	0	28.6	27.9	0
1	pase	1564	195457	36	24.8	82	37	2	2372222	Almería	Melero	1	0	0	54.8	4.2	0
1	pase	1564	562720	55.8	4.9	82	39	2	2372222	Almería	Marc Pubill	1	0	0	59.2	8.8	0
3	regate_fallado	1564	132161	64.8	3.4	82	44	2	2372222	Almería	Adri Embarba	0	0	0	0	0	0
7	entrada	184	433161	35.2	96.6	82	44	2	2372222	Rayo Vallecano	Óscar Valentín	1	0	0	0	0	0
5	balon_fuera	184	433161	39.8	100	82	45	2	2372222	Rayo Vallecano	Óscar Valentín	0	0	347	0	0	0
5	balon_fuera	1564	132161	60.2	0	82	45	2	2372222	Almería	Adri Embarba	1	0	347	0	0	0
1	pase_fallado	1564	562720	60.4	0	82	48	2	2372222	Almería	Marc Pubill	0	0	0	75.5	14.3	0
1	pase_fallado	184	178424	31.6	90.4	82	49	2	2372222	Rayo Vallecano	Alfonso Espino	0	0	0	70.2	67.2	0
1	pase	1564	469402	31.4	30.7	82	54	2	2372222	Almería	Edgar González	1	0	0	39.7	52.1	0
1	pase	1564	220871	39.7	52.1	82	56	2	2372222	Almería	Sergio Akieme	1	0	0	45.9	58.4	0
4	falta_recibida	1564	432838	44	58.1	82	59	2	2372222	Almería	Luis Suárez	1	0	152	0	0	0
4	falta_cometida	184	441175	56	41.9	82	59	2	2372222	Rayo Vallecano	Pathé Ciss	0	0	152	0	0	0
1	pase	1564	476412	51.2	53.7	83	8	2	2372222	Almería	Dion Lopy	1	0	0	39.8	36.4	0
1	pase	1564	469402	39	34.5	83	12	2	2372222	Almería	Edgar González	1	0	0	44	23.6	0
1	pase	1564	195457	56.1	10.7	83	17	2	2372222	Almería	Melero	1	0	0	55.3	1.7	0
1	pase	1564	562720	55.3	2.2	83	18	2	2372222	Almería	Marc Pubill	1	0	0	37.5	27.4	0
1	pase	1564	469402	39.2	27.9	83	22	2	2372222	Almería	Edgar González	1	0	0	39	60.8	0
1	pase	1564	210977	36.1	70.5	83	27	2	2372222	Almería	Srdjan Babic	1	0	0	32	31.8	0
1	pase	1564	469402	34.9	29.7	83	32	2	2372222	Almería	Edgar González	1	0	0	38	66.1	0
1	pase	1564	210977	44.5	70.9	83	35	2	2372222	Almería	Srdjan Babic	1	0	0	61.1	93.3	0
1	pase	1564	220871	56.3	76.7	83	40	2	2372222	Almería	Sergio Akieme	1	0	0	44.3	71.4	0
1	pase	1564	210977	44.3	71.4	83	42	2	2372222	Almería	Srdjan Babic	1	0	0	53.3	58.7	0
1	pase	1564	476412	53.4	58.7	83	44	2	2372222	Almería	Dion Lopy	1	0	0	66.8	71.2	0
1	pase_fallado	1564	195457	75	66.3	83	48	2	2372222	Almería	Melero	0	0	0	85.2	40	0
12	despeje	184	178424	13.2	64.5	83	49	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	22.6	64.7	0
1	pase	1564	493344	76.2	32.2	83	51	2	2372222	Almería	Sergio Arribas	1	0	0	84.8	24.1	0
1	pase_fallado	1564	132161	85.2	23.1	83	54	2	2372222	Almería	Adri Embarba	0	0	0	92.1	47.9	0
44	duelo_aereo	184	77359	8.7	53.2	83	54	2	2372222	Rayo Vallecano	Florian Lejeune	1	0	0	0	0	0
44	duelo_aereo	1564	539673	91.3	46.8	83	54	2	2372222	Almería	Marko Milovanovic	0	0	0	0	0	0
12	despeje	184	77359	9.5	54	83	55	2	2372222	Rayo Vallecano	Florian Lejeune	1	0	0	30	68.7	0
1	pase	1564	493344	80.9	52.4	83	58	2	2372222	Almería	Sergio Arribas	1	0	0	86	73.2	0
15	disparo_parado	1564	432838	86.2	70.3	84	1	2	2372222	Almería	Luis Suárez	1	22	0	0	0	0
10	parada	184	97624	11.8	32.7	84	1	2	2372222	Rayo Vallecano	Iván Balliu	1	0	0	0	0	0
49	recuperacion_balon	184	48847	38.9	13.9	84	5	2	2372222	Rayo Vallecano	Radamel Falcao	1	0	0	0	0	0
4	falta_recibida	184	48847	37.9	12.8	84	6	2	2372222	Rayo Vallecano	Radamel Falcao	1	0	152	0	0	265
4	falta_cometida	1564	210977	62.1	87.2	84	6	2	2372222	Almería	Srdjan Babic	0	0	152	0	0	265
18	cambio_jugador_fuera	184	433161	38.1	14.7	85	5	2	2372222	Rayo Vallecano	Óscar Valentín	1	0	0	0	0	0
19	cambio_jugador_dentro	184	587592	38.1	14.7	85	5	2	2372222	Rayo Vallecano	Diego Méndez	1	0	0	0	0	0
